id,fraude,nome,sobrenome,email,cpf,telefone,rua,bairro,cidade,estado,cep,data_de_nascimento,produto,restringido,bloqueado,user_agent,imei,ip,busca_email_nome,busca_email_sobrenome,busca_email_ip,busca_email_telefone,busca_email_endereco,busca_ip_telefone,busca_ip_nome,busca_telefone_nome
79,False,Yuri,Rezende,yuri.rezende@outlook.com,91365270840,,Avenida Rio Grande do Sul - de 3242 ao fim - lado par,Missões,Santo Ângelo,RS,98807204,2002-08-23,Premiere,False,False,Opera/9.96.(Windows 98; Win 9x 4.90; et-EE) Presto/2.9.166 Version/12.00,551191216914127,218.206.146.155,96,55,45,75,84,88,76,63
80,False,Nina,Ramos,nina.ramos@hotmail.com,12730895612,5551970252733,Quadra Trinta e Oito (Cj Roraima-Amapá),Maguari,Ananindeua,PA,67146038,2004-12-07,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; an-ES) AppleWebKit/534.33.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.33.6",555197025273346,84.32.31.215,46,96,96,65,99,71,49,73
81,False,Emanuelly,Viana,emanuelly.viana@outlook.com,01968745211,,,,,,,2005-12-12,Globoplay e Telecine,False,False,Mozilla/5.0 (Android 7.1.1; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,556193572807262,210.1.185.251,75,48,40,94,54,40,74,68
82,False,Maria Clara,Melo,melo@hotmail.com,23169475061,,,,,,,1976-11-18,Disney +,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/49.0.856.0 Mobile/01E192 Safari/531.2",554197466227364,223.102.128.94,80,80,98,76,70,52,81,47
83,False,Murilo,Castro,murilo.castro@peixoto.net,19607824520,,,,,,,1982-05-02,,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ku-TR) AppleWebKit/534.20.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.20.2",553192445275833,169.31.184.97,63,42,97,88,65,73,82,77
84,True,Daniel,Nogueira,nunesbenjamin@example.com,30746259883,5521924549277,,,,,,1996-05-08,Cartola PRO,False,False,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; rv:1.9.6.20) Gecko/3451-06-11 11:02:32 Firefox/3.8,552192454927705,119.62.193.231,37,35,38,8,19,19,32,26
85,True,Igor,da Luz,6746683daluz@gmail.com,,,Rua Dezenove (Cond Res Rec Alecrim),Itapeba,Maricá,RJ,24912555,1997-12-18,Globoplay,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/31.0.873.0 Mobile/99Y907 Safari/532.0",552193855235227,99.159.33.51,52,55,36,21,17,15,38,37
86,False,Davi,da Costa,davi.dacosta@gmail.com,51926073452,,Rua Setúbal,Sol Nascente,Estância Velha,RS,93609480,2003-09-06,,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/47.0.808.0 Safari/534.0",556194839409694,128.237.139.112,56,43,69,59,96,73,83,64
87,False,Bruno,Novaes,bruno.novaes@outlook.com,30694817287,,Rua Antônio de Pádua Nascimento,Cecap,Taubaté,SP,12043103,1974-06-14,Globoplay e Starzplay,True,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/53.0.856.0 Mobile/54X229 Safari/533.1",557190568385971,214.79.118.170,50,75,78,46,94,76,63,49
88,False,Maria Sophia,Moreira,mariasophia.moreira@souza.net,,,Rua 333,Conjunto Ceará II,Fortaleza,CE,60530720,1969-05-16,Globoplay e Disney +,False,False,Mozilla/5.0 (Windows NT 4.0; fur-IT; rv:1.9.0.20) Gecko/5919-03-20 08:10:06 Firefox/14.0,558496739181218,151.115.161.29,68,63,52,74,80,40,80,54
89,False,Emilly,Pinto,emilly.pinto@outlook.com,21456983709,5584941186852,Alameda Sugimoto,Cidade Nova,Ananindeua,PA,67130750,1965-04-15,Cartola PRO,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.0),558494118685222,1.123.40.211,75,53,75,93,75,40,85,41
90,False,Vitória,Cunha,vitria.cunha@globo.com,,5521976759472,Travessa dos Estudantes,Parque Residencial,Juazeiro,BA,48914263,1988-12-10,Globoplay + canais ao vivo,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),552197675947200,134.221.8.68,69,97,62,72,44,77,84,79
91,False,Alexia,Oliveira,alexia.oliveira@yahoo.com,83671459093,,Rua Doutor José Ribeiro Gonçalves,Ininga,Teresina,PI,64048455,1970-03-12,Globoplay,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),553191189245788,192.234.216.248,82,61,75,96,42,40,41,48
92,True,Nina,Rocha,da-rochabruno@example.net,72059381479,,Rua São Miguel - de 605/606 ao fim,Sítio Paecara (Vicente de Carvalho),Guarujá,SP,11460202,2003-06-04,Globoplay + canais ao vivo e Premiere,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),557194853954103,109.94.100.16,52,1,34,41,35,46,24,42
93,False,Arthur,Novaes,arthur.novaes@outlook.com,84365219006,,Beco Joaquim Franco,Honório Gurgel,Rio de Janeiro,RJ,21512260,2003-11-04,Globoplay,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),558491506212064,52.80.2.82,40,84,65,52,56,77,66,46
94,False,Lorena,Nascimento,lorena.nascimento@gmail.com,74892653128,,Rua Maria Aparecida,São Marcos,Belo Horizonte,MG,31920470,1976-08-03,Globoplay e Premiere,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/13.9e8583.0 Mobile/96A776 Safari/531.2",551192901503399,204.102.77.169,71,47,83,95,60,93,89,65
95,False,Luiz Otávio,Porto,luizotvio.porto@globo.com,83076295438,5561916501591,,,,,,1995-01-10,,False,False,Mozilla/5.0 (Windows NT 4.0; tk-TM; rv:1.9.2.20) Gecko/8536-05-29 23:23:09 Firefox/10.0,556191650159184,184.199.110.213,80,99,53,96,64,79,97,72
96,False,Vitor,Mendes,vitor.mendes@hotmail.com,25489301732,5561949515079,Rua Visconde de Mauá,Bom Jesus,Santa Cruz do Sul,RS,96845380,1967-09-22,Globoplay + canais ao vivo,False,False,Opera/8.68.(Windows NT 10.0; mag-IN) Presto/2.9.170 Version/10.00,556194951507903,97.221.213.2,96,73,67,99,86,79,41,79
97,True,Luiz Fernando,da Rosa,globoplayedisney.darosa@bol.com,84123967582,,Rua 1,Parque Primavera,Gurupi,TO,77413010,1990-02-03,Globoplay e Disney +,False,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/44.0.855.0 Safari/536.1",558490412004631,168.155.172.12,59,30,32,5,22,4,52,40
98,False,Nina,Mendes,nina.mendes@gmail.com,08241956711,,Rua Monte Verde,Bela Vista,Timóteo,MG,35182211,1979-08-12,Globoplay e Starzplay,False,False,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.16.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.16.5",551190129592012,151.161.189.170,99,64,92,96,68,73,76,97
99,False,Emanuella,da Mata,emanuella.damata@globo.com,51982674067,,Rua Alabastro,Waldemar Hauer,Londrina,PR,86030160,2005-01-29,,False,False,Opera/9.94.(X11; Linux i686; ga-IE) Presto/2.9.178 Version/11.00,553195474726642,164.74.7.236,85,52,98,48,71,77,51,64
100,False,Yasmin,Farias,yasmin.farias@yahoo.com,,,,,,,,1981-02-03,Globoplay e Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),558196910649336,169.15.160.171,53,82,67,72,41,97,44,94
101,False,Ian,Nogueira,ian.nogueira@costela.br,,,Travessa Aspargos,Santarenzinho,Santarém,PA,68035400,1969-01-20,Cartola PRO,False,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:5.0; lo-LA) AppleWebKit/535.13.7 (KHTML, like Gecko) Version/5.1 Safari/535.13.7",556197583490778,88.195.192.44,56,87,97,63,56,59,49,66
102,False,Cecília,Ferreira,ceclia.ferreira@outlook.com,61428573062,5541927706384,Rua Walter Kruger,Pólo Industrial Pedro Luís Boso,Catanduva,SP,15813354,1964-01-31,,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),554192770638448,97.70.2.110,63,72,78,71,40,99,74,91
103,False,Cauã,Freitas,cau.freitas@bol.com,,,CLN 104 Bloco B,Asa Norte,Brasília,DF,70733520,2000-04-28,Globoplay e Premiere,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.47.7 (KHTML, like Gecko) Version/4.0.1 Safari/533.47.7",555195988418833,113.86.128.37,74,93,99,83,97,72,71,41
104,False,Kevin,Martins,kevin.martins@da.com,51897264011,,Rua Pixinguinha,Jardim Cláudia,São Paulo,SP,05546010,1989-08-13,,False,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/55.0.813.0 Safari/535.1",552190536916399,7.19.215.61,81,55,96,81,46,93,83,70
105,False,Enzo,Gomes,gomes@bol.com,09734516884,,9ª Travessa Tejipió,Desterro,Abreu e Lima,PE,53570139,1982-08-15,Deezer Premium,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),552196725323289,38.58.55.80,97,77,63,71,59,41,66,83
106,False,Maitê,Ribeiro,ribeiro@hotmail.com,62854930738,5581929396564,,,,,,1960-07-03,Cartola PRO,False,False,Mozilla/5.0 (Windows 95; sl-SI; rv:1.9.0.20) Gecko/4810-11-21 08:46:23 Firefox/3.6.1,558192939656451,197.27.40.178,91,44,53,77,74,94,77,49
107,False,Isabella,Viana,isabella.viana@da.br,74610835207,,,,,,,1964-07-07,Globoplay + canais ao vivo,False,False,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/32.0.849.0 Safari/532.1",555191121283325,119.84.239.197,71,41,81,58,94,41,59,76
108,False,Sophia,Teixeira,sophia.teixeira@gmail.com,53126708471,5561943864465,Rua José Ascoli,Parque Residencial Califórnia,Campo Limpo Paulista,SP,13232201,1988-06-20,Giga Gloob,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),556194386446560,214.207.132.204,67,60,53,46,76,79,73,78
109,False,Isis,Ribeiro,isis.ribeiro@yahoo.com,92036854133,,,,,,,2004-12-28,Globoplay + canais ao vivo e Telecine,False,False,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/25.0.831.0 Safari/531.0",552198440663031,111.147.71.205,98,73,66,79,52,60,68,43
110,True,Marcos Vinicius,Jesus,da-cunhamanuela@example.org,46038517235,,Rua Emma Maurer,Floresta,Sapiranga,RS,93807110,2002-10-14,,False,False,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.21.3 (KHTML, like Gecko) Version/4.1 Safari/534.21.3",558496515078372,205.189.169.213,40,58,7,14,52,36,40,10
111,False,Breno,Souza,breno.souza@da.net,54769821328,,,,,,,2003-10-09,,False,False,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.853.0 Safari/536.0",555199890030983,173.34.40.235,57,67,90,47,66,98,78,49
112,False,Letícia,da Conceição,letcia.daconceio@hotmail.com,78564103966,5584905644219,,,,,,1969-04-14,Globoplay e Telecine,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/57.0.893.0 Safari/536.0",558490564421906,203.232.138.28,81,62,67,50,97,50,87,93
113,False,Maria Vitória,da Cunha,mariavitria.dacunha@outlook.com,,,,,,,,1979-02-13,Globoplay e Disney +,False,False,Opera/9.90.(Windows 95; brx-IN) Presto/2.9.172 Version/11.00,555196859215324,163.73.16.208,96,76,68,79,50,93,60,86
114,False,Raquel,Araújo,raquel.arajo@yahoo.com,,5541947619517,Rua Arnaldo Tibúrcio da Silva,Residencial Terezinha Braga,Anápolis,GO,75144880,1964-08-18,Globoplay e Starzplay,False,False,Opera/9.76.(X11; Linux i686; ps-AF) Presto/2.9.175 Version/12.00,554194761951723,176.24.16.40,42,77,63,55,98,58,42,76
115,False,Bruna,da Cruz,bruna.dacruz@yahoo.com,37601249506,5571952199579,,,,,,2004-08-24,Globoplay + canais ao vivo e Premiere,False,False,Opera/8.93.(Windows NT 6.2; oc-FR) Presto/2.9.189 Version/11.00,557195219957953,208.15.212.89,94,93,67,76,66,87,82,49
116,False,Paulo,da Rocha,paulo.darocha@globo.com,,5581927514939,Rua Erotides Cardoso,Palmeiras,São Gonçalo,RJ,24472555,1960-05-09,Deezer Premium,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),558192751493900,213.205.48.152,86,58,47,56,67,64,74,41
117,False,Bryan,Farias,bryan.farias@hotmail.com,90182736512,,Rua Santo Antônio,Comercial Norte,Bayeux,PB,58309830,1964-03-07,Premiere,False,False,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.0),557197931402722,33.37.112.210,45,69,72,87,97,57,94,97
118,False,Marcela,Barros,marcela.barros@bol.com,83946210589,5511974182155,Rua Capitão Aviador Enilton Franca,Galeão,Rio de Janeiro,RJ,21941300,1988-03-14,Globoplay e Telecine,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),551197418215585,146.65.213.30,76,75,74,77,42,73,46,88
119,False,Agatha,Costa,agatha.costa@outlook.com,51826304762,,Rua Desembargador Manoel Felício Pinto,Monte Castelo,Cabedelo,PB,58101042,1969-03-09,Globoplay e Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),555199530000305,105.197.123.12,80,79,82,42,85,74,93,48
120,False,Calebe,Campos,campos@globo.com,,,,,,,,1963-12-25,Premiere,False,False,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3; rv:1.9.2.20) Gecko/6428-11-04 11:49:49 Firefox/3.6.4,555190275331690,175.132.5.78,43,75,88,50,68,83,78,40
121,True,Vitor Gabriel,Campos,henrique25@example.com,72645890300,5571954456272,Rua Serra de Maracaju,Conjunto Habitacional Jardim Talismã,Campo Grande,MS,79013420,1982-02-23,,False,False,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/14.0.858.0 Safari/536.1",557195445627248,197.203.202.149,6,23,48,49,13,23,2,8
122,False,Renan,Caldeira,renan.caldeira@bol.com,50136872417,,Vila Padre Cícero,Tabuleiro do Martins,Maceió,AL,57060137,1966-10-09,,False,False,Opera/8.83.(X11; Linux x86_64; ss-ZA) Presto/2.9.160 Version/12.00,552196827785088,220.30.227.12,86,42,49,50,87,89,91,41
123,False,Leandro,da Cunha,dacunha@globo.com,58167409201,5511980877647,,,,,,2011-12-06,,False,True,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),551198087764705,142.108.147.174,48,48,85,44,55,73,78,43
124,False,Emilly,da Paz,dapaz@globo.com,31569872473,5551988269146,,,,,,1984-12-23,Globo Mais,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),555198826914617,109.183.223.244,61,63,50,56,77,90,47,51
125,False,Kaique,Ramos,kaique.ramos@outlook.com,51089273630,5561906639636,Travessa Cordeiro,Mantiquira,Duque de Caxias,RJ,25250438,1999-03-15,Globoplay,False,False,Opera/9.10.(X11; Linux x86_64; ja-JP) Presto/2.9.167 Version/12.00,556190663963681,79.17.41.41,69,91,85,92,42,41,81,73
126,False,Raquel,Costela,costela@campos.com,29537841600,5551974388254,,,,,,1974-03-30,,False,False,Opera/9.90.(X11; Linux x86_64; pl-PL) Presto/2.9.170 Version/11.00,555197438825435,157.12.183.47,46,61,79,72,50,60,59,94
127,False,Caio,Martins,caio.martins@gmail.com,15783409260,,,,,,,2000-04-11,Combate,False,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:5.0; ru-RU) AppleWebKit/534.15.6 (KHTML, like Gecko) Version/4.0.3 Safari/534.15.6",552191844965730,208.188.59.83,43,99,50,71,53,84,77,91
128,False,Calebe,Porto,calebe.porto@silva.br,37912564837,,,,,,,1973-03-05,Globoplay + canais ao vivo,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4 rv:3.0; xh-ZA) AppleWebKit/535.14.7 (KHTML, like Gecko) Version/4.1 Safari/535.14.7",555197498342313,88.154.159.207,91,46,91,87,44,76,75,82
129,False,Nathan,Lima,nathan.lima@bol.com,18243657991,5541985891565,,,,,,1965-03-06,Combate,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),554198589156597,180.95.210.79,91,74,68,75,98,60,66,80
130,False,Manuela,Santos,manuela.santos@hotmail.com,69308274103,5521989703860,Rua N (Vl R Afonsos),Jardim Sulacap,Rio de Janeiro,RJ,21740200,1971-09-29,Giga Gloob,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.19.5 (KHTML, like Gecko) Version/5.0.3 Safari/535.19.5",552198970386086,222.199.235.34,71,92,83,83,43,61,80,48
131,False,Yasmin,Sales,yasmin.sales@bol.com,85932104732,,,,,,,1998-12-30,Premiere,False,False,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.20.1 (KHTML, like Gecko) Version/5.0 Safari/534.20.1",553199138270112,198.150.207.230,60,56,88,43,47,98,46,53
132,False,Vitor Hugo,Mendes,vitorhugo.mendes@hotmail.com,,5541976995667,,,,,,2006-04-30,Globoplay e Disney +,False,False,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/27.0.886.0 Safari/534.0",554197699566778,77.142.184.239,69,90,86,97,67,66,92,75
133,False,Luiz Gustavo,Ramos,luizgustavo.ramos@hotmail.com,,5561942725332,,,,,,1989-02-24,Cartola PRO,True,False,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2596-12-30 19:27:11 Firefox/14.0,556194272533224,131.11.180.139,56,62,45,68,48,87,71,62
134,False,Luigi,da Mota,luigi.damota@outlook.com,32796108503,5511913591864,,,,,,1999-10-01,Globoplay + canais ao vivo e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),551191359186459,218.235.105.108,92,96,99,45,84,52,73,47
135,False,Enrico,Farias,farias@outlook.com,83917652455,5531987421139,Vila das Mangueiras,Pavuna,Rio de Janeiro,RJ,21535396,1997-01-21,Deezer Premium,False,True,Opera/9.77.(X11; Linux i686; ta-IN) Presto/2.9.182 Version/11.00,553198742113957,29.147.178.157,47,40,81,75,74,60,53,86
136,True,Fernanda,da Paz,dapaz@moraes.br,80794531601,,,,,,,1967-11-07,,False,False,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4371-07-05 19:26:21 Firefox/3.8,551196970853593,216.64.152.175,59,49,28,31,15,40,54,5
137,False,Theo,Monteiro,theo.monteiro@hotmail.com,20679183540,,,,,,,1975-04-03,Globoplay e discovery +,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0),554196004983405,212.196.254.59,50,96,96,74,91,63,59,88
138,True,Eduarda,Ribeiro,ribeiro@yahoo.com,06947583101,5551994345844,Avenida Senador Levindo Coelho - lado par,CDI Jatobá (Barreiro),Belo Horizonte,MG,30664006,1978-08-28,Combate,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.42.4 (KHTML, like Gecko) Version/5.0.2 Safari/534.42.4",555199434584446,198.90.186.106,37,38,24,14,41,22,22,0
139,True,Maria Fernanda,Dias,globoplayetelecine.dias@martins.com,75918462058,,Rua Antônio Cinto,Parque Universitário,Assis,SP,19806750,2000-05-03,Globoplay e Telecine,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_7) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/55.0.858.0 Safari/533.0",554197109982904,183.255.227.220,2,32,3,20,40,6,21,21
140,False,Breno,da Paz,breno.dapaz@gmail.com,10392467534,,Rua Nossa Senhora de Fátima,Ponta Negra,Natal,RN,59090647,2005-11-13,Globoplay + canais ao vivo e Telecine,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),552197187524810,104.224.9.78,96,68,73,85,96,68,51,57
141,False,Alexandre,Costela,alexandre.costela@gmail.com,83501746920,,,,,,,1980-01-28,Globoplay + canais ao vivo,False,False,Mozilla/5.0 (Windows CE; ti-ER; rv:1.9.1.20) Gecko/3985-02-13 11:28:10 Firefox/3.8,555192297079497,222.76.253.153,55,84,73,85,72,85,76,77
142,True,Marcelo,Melo,voliveira@example.com,21437086535,5541932976578,Rua Isaltino João Scuro,São Luiz,Caxias do Sul,RS,95074704,1998-12-18,Globoplay,False,False,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/25.0.869.0 Safari/533.1",554193297657879,207.72.85.113,10,29,48,8,32,29,33,59
143,False,Catarina,da Rocha,catarina.darocha@hotmail.com,,,,,,,,1968-10-23,Globoplay e discovery +,True,False,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0; rv:1.9.2.20) Gecko/4975-06-19 04:42:28 Firefox/3.8,555193187694544,62.196.1.223,48,46,65,77,60,89,76,56
144,False,Bárbara,Caldeira,caldeira@gmail.com,94358210651,5511911059204,,,,,,2008-05-08,Globoplay e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),551191105920441,220.16.85.34,67,74,86,96,71,85,60,75
145,False,Nicolas,Pinto,nicolas.pinto@bol.com,40753912643,5571925123827,Rua Paulo Cardia Amorim,Parque Residencial Damha,Presidente Prudente,SP,19053710,1991-02-15,discovery +,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; the-NP) AppleWebKit/533.36.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.36.2",557192512382708,47.55.161.193,41,76,71,43,48,99,80,77
146,False,Lucca,Castro,lucca.castro@bol.com,,,Rua Benedicto Crempe,Jardim São Francisco,Nova Odessa,SP,13388168,1980-01-03,,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/61.0.824.0 Safari/532.0",552190332356873,67.28.140.241,65,43,65,73,43,64,51,99
147,False,Camila,da Costa,camila.dacosta@globo.com,,,,,,,,1974-04-19,,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/59.0.861.0 Safari/536.2",553194561604812,209.10.211.26,93,64,60,62,87,79,56,99
148,False,Giovanna,Pinto,pinto@gmail.com,,5541924120502,Rua Alcindo Guanabara (Lot Jd Bom Retiro),Bom Retiro,São Gonçalo,RJ,24726271,1966-12-21,discovery +,False,False,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.36.1 (KHTML, like Gecko) Version/4.0.2 Safari/535.36.1",554192412050242,222.29.148.82,77,81,92,48,49,61,97,86
149,False,Gabriela,da Conceição,gabriela.daconceio@gmail.com,,5511943144773,Rua dos Antúrios,Fazenda Grande do Retiro,Salvador,BA,40354225,1968-04-22,,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; wae-CH) AppleWebKit/532.43.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.43.7",551194314477328,115.53.161.183,68,92,53,51,83,45,59,85
150,False,Caroline,Pinto,pinto@outlook.com,,5551969220120,,,,,,1998-09-01,Combate,False,False,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.39.5 (KHTML, like Gecko) Version/4.1 Safari/533.39.5",555196922012062,207.170.56.245,41,64,51,75,87,70,43,97
151,False,Emanuella,Gomes,emanuella.gomes@hotmail.com,01693285460,,,,,,,1981-04-07,Disney +,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),557195659635028,212.179.88.100,89,72,49,90,83,87,64,92
152,False,Luiza,Gomes,luiza.gomes@outlook.com,35876092410,,,,,,,1974-09-21,,False,False,"Mozilla/5.0 (Windows 98) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/21.0.851.0 Safari/531.1",554194724240099,159.46.114.143,45,49,47,40,88,76,69,52
153,False,Vinicius,Freitas,vinicius.freitas@gmail.com,18397624031,,Rua Pedro Carlesso,Cidade Industrial,Curitiba,PR,81270325,1990-03-27,Globoplay e Premiere,False,False,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.45.6 (KHTML, like Gecko) Version/5.0.2 Safari/533.45.6",555193146657145,27.198.67.208,93,66,76,87,93,72,73,66
